regulator.values	target.values	mi.values	scc.values	count.values	log.p.values
ENSG00000162772	ENSG00000178952	0.183969	-0.0029986	1	-nan
ENSG00000162772	ENSG00000178602	4.44648e-06	-0.0020994	1	-nan
ENSG00000162772	ENSG00000178104	0.0333917	0.032226	1	-nan
ENSG00000162772	ENSG00000178035	0.139183	0.0333732	1	-nan
ENSG00000162772	ENSG00000177954	0.1567	0.0795972	1	-nan
ENSG00000162772	ENSG00000177606	0.215447	0.267519	1	-nan
ENSG00000162772	ENSG00000176907	0.0802584	0.157133	2	-nan
ENSG00000162772	ENSG00000176731	0.227534	0.0617017	2	-nan
ENSG00000162772	ENSG00000176171	0.125079	-0.045425	1	-nan
ENSG00000162772	ENSG00000176170	0.0111084	0.0110164	1	-nan
ENSG00000162772	ENSG00000176046	0.108351	0.0901681	1	-nan
ENSG00000162772	ENSG00000175826	0.121119	0.0601402	1	-nan
ENSG00000162772	ENSG00000175567	0.0692285	0.0852624	1	-nan
ENSG00000162772	ENSG00000175197	0.14298	0.134737	4	-nan
ENSG00000162772	ENSG00000132510	0.103094	0.147892	1	-nan
ENSG00000162772	ENSG00000132329	0.0221849	0.0224635	1	-nan
ENSG00000162772	ENSG00000132002	0.208092	0.0830362	1	-nan
ENSG00000162772	ENSG00000131236	0.214037	0.0922195	1	-nan
ENSG00000162772	ENSG00000131089	0.00808728	0.00672001	1	-nan
ENSG00000162772	ENSG00000130822	1.43275e-05	-0.00580347	1	-nan
ENSG00000162772	ENSG00000130741	0.160131	0.0556195	1	-nan
ENSG00000162772	ENSG00000130703	0.0522747	0.0173376	1	-nan
ENSG00000162772	ENSG00000130522	0.214112	0.260317	2	-nan
ENSG00000162772	ENSG00000130513	0.108489	0.209749	2	-nan
ENSG00000162772	ENSG00000130340	0.117189	0.0998811	1	-nan
ENSG00000162772	ENSG00000130203	0.0359381	-0.0276993	2	-nan
ENSG00000162772	ENSG00000130066	0.251921	0.223238	2	-nan
ENSG00000162772	ENSG00000129824	0.0776523	-0.00298337	1	-nan
ENSG00000162772	ENSG00000129518	0.13245	0.0251632	1	-nan
ENSG00000162772	ENSG00000128564	4.64977e-05	-0.0122248	1	-nan
ENSG00000162772	ENSG00000128422	0.0721128	0.0927431	1	-nan
ENSG00000162772	ENSG00000128272	0.227297	0.105319	1	-nan
ENSG00000162772	ENSG00000128016	0.253047	0.299574	7	-nan
ENSG00000162772	ENSG00000127920	0.109499	0.100873	2	-nan
ENSG00000162772	ENSG00000127311	0.00980909	0.0277752	1	-nan
ENSG00000162772	ENSG00000126803	0.0598292	0.0968601	1	-nan
ENSG00000162772	ENSG00000125775	0.067551	0.0161524	1	-nan
ENSG00000162772	ENSG00000125740	0.365344	0.412289	3	-nan
ENSG00000162772	ENSG00000125398	0.0488165	0.0356691	2	-nan
ENSG00000162772	ENSG00000125347	0.146177	0.219481	1	-nan
ENSG00000162772	ENSG00000125166	0.128963	0.0115744	1	-nan
ENSG00000162772	ENSG00000124762	0.181086	0.217331	2	-nan
ENSG00000162772	ENSG00000124233	0.0117747	-0.0247575	1	-nan
ENSG00000162772	ENSG00000124214	0.156851	0.038296	1	-nan
ENSG00000162772	ENSG00000123395	0.109748	0.0690486	1	-nan
ENSG00000162772	ENSG00000123384	0.0495866	0.0176554	2	-nan
ENSG00000162772	ENSG00000123358	0.251943	0.304191	6	-nan
ENSG00000162772	ENSG00000122877	0.0387753	0.0862798	3	-nan
ENSG00000162772	ENSG00000122644	0.13399	0.0635115	1	-nan
ENSG00000162772	ENSG00000122218	0.131707	0.0451359	1	-nan
ENSG00000162772	ENSG00000122121	1.8818e-06	0.00132611	2	-nan
ENSG00000162772	ENSG00000121864	0.040771	0.0437919	1	-nan
ENSG00000162772	ENSG00000121440	0.0131974	-0.00760616	1	-nan
ENSG00000162772	ENSG00000120805	0.159546	0.0100604	1	-nan
ENSG00000162772	ENSG00000120738	0.269761	0.301667	7	-nan
ENSG00000162772	ENSG00000120694	0.141386	0.156134	3	-nan
ENSG00000162772	ENSG00000120438	0.211382	0.0638542	1	-nan
ENSG00000162772	ENSG00000120306	0.223488	0.122232	3	-nan
ENSG00000162772	ENSG00000120278	0.0225309	0.00558925	1	-nan
ENSG00000162772	ENSG00000120162	0.0387043	0.0297021	1	-nan
ENSG00000162772	ENSG00000120129	0.235315	0.262574	2	-nan
ENSG00000162772	ENSG00000119801	0.230472	0.12935	1	-nan
ENSG00000162772	ENSG00000119711	0.0720189	0.0529496	2	-nan
ENSG00000162772	ENSG00000119508	0.0837374	0.137282	2	-nan
ENSG00000162772	ENSG00000119403	0.0327598	0.0113501	1	-nan
ENSG00000162772	ENSG00000118523	0.0784887	0.15431	2	-nan
ENSG00000162772	ENSG00000118515	0.135657	0.172084	2	-nan
ENSG00000162772	ENSG00000118503	0.167361	0.268614	2	-nan
ENSG00000162772	ENSG00000117983	7.07866e-05	0.01565	1	-nan
ENSG00000162772	ENSG00000117525	0.0422718	0.0745919	1	-nan
ENSG00000162772	ENSG00000117394	0.149386	0.0703783	1	-nan
ENSG00000162772	ENSG00000117318	0.170263	0.182395	1	-nan
ENSG00000162772	ENSG00000116711	0.0131256	0.0319414	1	-nan
ENSG00000162772	ENSG00000116455	0.0566144	0.0380698	1	-nan
ENSG00000162772	ENSG00000116285	0.150895	0.226058	1	-nan
ENSG00000162772	ENSG00000115963	0.143253	0.193565	2	-nan
ENSG00000162772	ENSG00000115875	0.204166	0.0859541	1	-nan
ENSG00000162772	ENSG00000115738	0.18863	0.129573	2	-nan
ENSG00000162772	ENSG00000115641	0.114421	0.055157	1	-nan
ENSG00000162772	ENSG00000115386	7.16536e-08	0.00159116	1	-nan
ENSG00000162772	ENSG00000114742	0.0585286	0.0240303	1	-nan
ENSG00000162772	ENSG00000114638	0.0322377	0.076551	1	-nan
ENSG00000162772	ENSG00000114480	0.0516258	0.00428103	1	-nan
ENSG00000162772	ENSG00000114315	0.146541	0.0737961	3	-nan
ENSG00000162772	ENSG00000113811	0.250676	0.0968495	2	-nan
ENSG00000162772	ENSG00000113282	0.157788	0.0734686	1	-nan
ENSG00000162772	ENSG00000112414	0.0202321	0.00415602	1	-nan
ENSG00000162772	ENSG00000112304	0.0985181	0.0246018	1	-nan
ENSG00000162772	ENSG00000112245	0.194558	0.161268	1	-nan
ENSG00000162772	ENSG00000112149	0.0659925	0.0872843	2	-nan
ENSG00000162772	ENSG00000112110	0.191343	0.0342722	1	-nan
ENSG00000162772	ENSG00000111912	0.17482	0.252915	2	-nan
ENSG00000162772	ENSG00000111371	0.121279	0.103198	1	-nan
ENSG00000162772	ENSG00000111231	0.0858659	0.0122596	1	-nan
ENSG00000162772	ENSG00000111057	0.224004	0.232041	1	-nan
ENSG00000162772	ENSG00000110851	0.02293	0.025942	1	-nan
ENSG00000162772	ENSG00000110328	0.0112699	-0.0074858	1	-nan
ENSG00000162772	ENSG00000110092	0.13153	0.111119	1	-nan
ENSG00000162772	ENSG00000109861	0.14303	0.0438786	1	-nan
ENSG00000162772	ENSG00000109321	0.0593099	0.108292	2	-nan
ENSG00000162772	ENSG00000109205	0.000177599	0.0194718	1	-nan
ENSG00000162772	ENSG00000109193	0.0116859	0.026987	1	-nan
ENSG00000162772	ENSG00000109062	0.148635	0.00466688	1	-nan
ENSG00000162772	ENSG00000108953	0.236399	0.033646	1	-nan
ENSG00000162772	ENSG00000108846	0.0705654	0.0398237	1	-nan
ENSG00000162772	ENSG00000108691	0.046383	0.0804017	1	-nan
ENSG00000162772	ENSG00000108679	0.155116	0.0937975	1	-nan
ENSG00000162772	ENSG00000108551	0.100212	0.181371	1	-nan
ENSG00000162772	ENSG00000108106	0.0728169	0.0592559	1	-nan
ENSG00000162772	ENSG00000107968	0.0965268	0.168599	1	-nan
ENSG00000162772	ENSG00000107611	1.22539e-05	0.00711848	1	-nan
ENSG00000162772	ENSG00000107485	0.0164871	0.0171779	1	-nan
ENSG00000162772	ENSG00000107338	0.0151063	0.0122896	1	-nan
ENSG00000162772	ENSG00000106565	0.0684218	0.0588324	1	-nan
ENSG00000162772	ENSG00000106546	0.0756825	0.131267	1	-nan
ENSG00000162772	ENSG00000106541	0.0810162	0.14851	2	-nan
ENSG00000162772	ENSG00000106484	0.0572479	-0.0365192	1	-nan
ENSG00000162772	ENSG00000080824	0.150637	0.118836	2	-nan
ENSG00000162772	ENSG00000078401	0.0645745	0.135057	3	-nan
ENSG00000162772	ENSG00000077942	0.0901684	0.0912415	1	-nan
ENSG00000162772	ENSG00000076554	0.148823	0.0761611	1	-nan
ENSG00000162772	ENSG00000075711	0.101107	0.0556641	1	-nan
ENSG00000162772	ENSG00000075089	0.0547707	0.0331875	1	-nan
ENSG00000162772	ENSG00000074695	0.161023	0.0666428	1	-nan
ENSG00000162772	ENSG00000070756	0.201814	0.0250169	1	-nan
ENSG00000162772	ENSG00000070526	0.0426665	0.0409319	1	-nan
ENSG00000162772	ENSG00000070404	0.0190054	0.0377359	1	-nan
ENSG00000162772	ENSG00000069849	0.131997	0.0638754	2	-nan
ENSG00000162772	ENSG00000069020	0.0875821	0.0225837	2	-nan
ENSG00000162772	ENSG00000067533	0.0633096	0.0198105	1	-nan
ENSG00000162772	ENSG00000067225	0.149555	-0.0369048	1	-nan
ENSG00000162772	ENSG00000067082	0.31204	0.381995	5	-nan
ENSG00000162772	ENSG00000066654	0.109676	0.104669	2	-nan
ENSG00000162772	ENSG00000066405	3.78268e-06	0.00149301	1	-nan
ENSG00000162772	ENSG00000065361	0.0952428	0.0502357	1	-nan
ENSG00000162772	ENSG00000063046	0.198933	0.0598675	1	-nan
ENSG00000162772	ENSG00000062716	0.243805	0.200444	2	-nan
ENSG00000162772	ENSG00000062194	0.190734	0.10587	1	-nan
ENSG00000162772	ENSG00000011465	0.0736318	0.026744	1	-nan
ENSG00000162772	ENSG00000011422	0.0999451	0.186871	1	-nan
ENSG00000162772	ENSG00000008324	0.148594	0.0933473	1	-nan
ENSG00000162772	ENSG00000005001	0.048588	0.034917	2	-nan
ENSG00000162772	ENSG00000004779	0.22318	-0.0132644	2	-nan
ENSG00000162772	ENSG00000004455	0.209325	0.0116511	1	-nan
ENSG00000162772	ENSG00000001629	0.0481557	0.0304933	1	-nan
ENSG00000162772	ENSG00000005700	0.0904673	0.0406402	1	-nan
ENSG00000162772	ENSG00000006327	0.112059	0.150173	6	-nan
ENSG00000162772	ENSG00000023445	0.0892579	0.178906	2	-nan
ENSG00000162772	ENSG00000034713	0.21376	-0.0241021	1	-nan
ENSG00000162772	ENSG00000042088	0.0243669	0.0114341	1	-nan
ENSG00000162772	ENSG00000042493	0.176345	0.0649289	1	-nan
ENSG00000162772	ENSG00000044115	0.22088	0.0245313	2	-nan
ENSG00000162772	ENSG00000047410	0.12118	0.0695552	1	-nan
ENSG00000162772	ENSG00000047849	0.126272	0.0226362	1	-nan
ENSG00000162772	ENSG00000049449	0.108205	0.0724247	1	-nan
ENSG00000162772	ENSG00000051108	0.203553	0.157404	1	-nan
ENSG00000162772	ENSG00000081041	0.141738	0.265685	3	-nan
ENSG00000162772	ENSG00000082898	0.102827	0.0453924	1	-nan
ENSG00000162772	ENSG00000084754	0.185098	0.0205534	1	-nan
ENSG00000162772	ENSG00000086061	0.270905	0.151627	2	-nan
ENSG00000162772	ENSG00000086544	0.0892474	0.113013	2	-nan
ENSG00000162772	ENSG00000086589	0.104408	0.0808628	1	-nan
ENSG00000162772	ENSG00000087074	0.27688	0.282339	4	-nan
ENSG00000162772	ENSG00000087502	0.135317	0.0413333	1	-nan
ENSG00000162772	ENSG00000089177	0.0536413	0.0228366	1	-nan
ENSG00000162772	ENSG00000090060	0.245884	0.0900966	2	-nan
ENSG00000162772	ENSG00000090776	0.0689517	-0.00303818	1	-nan
ENSG00000162772	ENSG00000092853	0.00864923	0.003371	1	-nan
ENSG00000162772	ENSG00000095303	0.069054	0.114792	2	-nan
ENSG00000162772	ENSG00000096063	0.12414	0.028545	1	-nan
ENSG00000162772	ENSG00000099204	0.164335	-0.0491785	1	-nan
ENSG00000162772	ENSG00000100075	0.119814	0.0563695	1	-nan
ENSG00000162772	ENSG00000100290	0.0214757	0.0107281	1	-nan
ENSG00000162772	ENSG00000100528	0.197816	-0.00195771	1	-nan
ENSG00000162772	ENSG00000100906	0.243802	0.265359	4	-nan
ENSG00000162772	ENSG00000101132	0.184838	0.0623264	1	-nan
ENSG00000162772	ENSG00000101384	0.0789135	0.123501	1	-nan
ENSG00000162772	ENSG00000102172	0.156781	0.011187	1	-nan
ENSG00000162772	ENSG00000102786	0.0835951	0.0896519	1	-nan
ENSG00000162772	ENSG00000102854	0.0252099	0.0581767	1	-nan
ENSG00000162772	ENSG00000102934	0.094554	0.105217	1	-nan
ENSG00000162772	ENSG00000103196	0.00804085	0.0396332	1	-nan
ENSG00000162772	ENSG00000103811	0.110228	0.0487304	1	-nan
ENSG00000162772	ENSG00000104267	0.0812985	-0.00349054	1	-nan
ENSG00000162772	ENSG00000104419	0.148559	0.106767	1	-nan
ENSG00000162772	ENSG00000104671	0.144015	0.023198	1	-nan
ENSG00000162772	ENSG00000104722	1.13791e-05	-0.00506621	1	-nan
ENSG00000162772	ENSG00000105821	0.105401	0.0509425	1	-nan
ENSG00000162772	ENSG00000105835	0.15519	0.166705	2	-nan
ENSG00000162772	ENSG00000105974	0.0883313	0.0724696	1	-nan
ENSG00000162772	ENSG00000105993	0.20919	0.0670645	1	-nan
ENSG00000162772	ENSG00000106211	0.159395	0.0681864	4	-nan
ENSG00000162772	ENSG00000133104	0.0983828	0.0425644	1	-nan
ENSG00000162772	ENSG00000133142	0.169227	0.0441771	2	-nan
ENSG00000162772	ENSG00000134107	0.217631	0.218112	2	-nan
ENSG00000162772	ENSG00000134215	0.0390775	0.00138684	1	-nan
ENSG00000162772	ENSG00000134333	0.156787	0.0328441	1	-nan
ENSG00000162772	ENSG00000134352	0.110329	0.132814	1	-nan
ENSG00000162772	ENSG00000134371	0.0872487	0.0245198	1	-nan
ENSG00000162772	ENSG00000134508	0.0174923	0.0310767	2	-nan
ENSG00000162772	ENSG00000134627	0.00028359	0.0125934	1	-nan
ENSG00000162772	ENSG00000134917	0.0135815	0.0229791	1	-nan
ENSG00000162772	ENSG00000135046	0.128186	0.154396	2	-nan
ENSG00000162772	ENSG00000135218	0.0104865	0.0110153	2	-nan
ENSG00000162772	ENSG00000135387	0.134607	0.0641738	1	-nan
ENSG00000162772	ENSG00000136244	0.0837291	0.136538	1	-nan
ENSG00000162772	ENSG00000136560	0.131598	0.0565001	1	-nan
ENSG00000162772	ENSG00000136603	0.0904458	0.0832119	2	-nan
ENSG00000162772	ENSG00000136717	0.0465426	0.0117522	1	-nan
ENSG00000162772	ENSG00000136826	0.206841	0.277362	3	-nan
ENSG00000162772	ENSG00000136872	0.0131949	0.0109174	1	-nan
ENSG00000162772	ENSG00000137267	0.0968992	0.0772314	1	-nan
ENSG00000162772	ENSG00000137331	0.234634	0.315536	3	-nan
ENSG00000162772	ENSG00000137710	0.158233	-0.0087313	1	-nan
ENSG00000162772	ENSG00000137801	0.0563827	0.0784479	2	-nan
ENSG00000162772	ENSG00000137815	0.197328	0.0473463	1	-nan
ENSG00000162772	ENSG00000138166	0.085315	0.125652	3	-nan
ENSG00000162772	ENSG00000138279	0.166392	0.0514791	1	-nan
ENSG00000162772	ENSG00000138356	0.0314775	0.0193654	1	-nan
ENSG00000162772	ENSG00000138764	0.105337	0.0306195	1	-nan
ENSG00000162772	ENSG00000138771	0.0811969	0.100277	1	-nan
ENSG00000162772	ENSG00000138772	0.0839553	0.0942299	2	-nan
ENSG00000162772	ENSG00000139146	0.111662	0.0791717	1	-nan
ENSG00000162772	ENSG00000139174	0.0113005	0.0043828	1	-nan
ENSG00000162772	ENSG00000139329	0.0516355	0.048886	1	-nan
ENSG00000162772	ENSG00000139746	0.0828672	0.0491436	1	-nan
ENSG00000162772	ENSG00000139793	0.0922421	0.0520534	1	-nan
ENSG00000162772	ENSG00000140044	0.0245874	0.042483	1	-nan
ENSG00000162772	ENSG00000140297	0.0211557	0.063975	2	-nan
ENSG00000162772	ENSG00000140403	0.0330895	0.0776608	1	-nan
ENSG00000162772	ENSG00000140526	0.0466771	0.024078	1	-nan
ENSG00000162772	ENSG00000140740	0.192793	0.0180604	1	-nan
ENSG00000162772	ENSG00000141030	0.120611	0.0265197	2	-nan
ENSG00000162772	ENSG00000141682	0.143567	0.202894	1	-nan
ENSG00000162772	ENSG00000141750	0.00660153	-0.017747	1	-nan
ENSG00000162772	ENSG00000142178	0.078238	0.123711	1	-nan
ENSG00000162772	ENSG00000142494	0.00299272	0.0102684	1	-nan
ENSG00000162772	ENSG00000142627	0.0923548	0.125978	1	-nan
ENSG00000162772	ENSG00000142798	0.0479209	0.0409763	1	-nan
ENSG00000162772	ENSG00000142871	0.142579	0.266825	3	-nan
ENSG00000162772	ENSG00000143436	0.122139	0.0204654	1	-nan
ENSG00000162772	ENSG00000143878	0.211675	0.23777	2	-nan
ENSG00000162772	ENSG00000144136	0.147263	0.190363	2	-nan
ENSG00000162772	ENSG00000144802	0.189881	0.259596	4	-nan
ENSG00000162772	ENSG00000145632	0.101733	0.171416	1	-nan
ENSG00000162772	ENSG00000145860	0.111951	-0.00911962	1	-nan
ENSG00000162772	ENSG00000146243	0.0189096	-0.00859748	1	-nan
ENSG00000162772	ENSG00000146278	0.218369	0.243802	1	-nan
ENSG00000162772	ENSG00000146425	0.230105	0.00743434	1	-nan
ENSG00000162772	ENSG00000147400	0.172659	0.0442742	1	-nan
ENSG00000162772	ENSG00000147419	0.144533	0.018071	1	-nan
ENSG00000162772	ENSG00000147606	0.0236926	0.0462203	1	-nan
ENSG00000162772	ENSG00000147862	0.132163	0.105148	1	-nan
ENSG00000162772	ENSG00000147872	0.147671	0.148355	1	-nan
ENSG00000162772	ENSG00000148339	0.111367	0.161117	1	-nan
ENSG00000162772	ENSG00000148344	0.0260175	0.00574694	1	-nan
ENSG00000162772	ENSG00000148942	7.20203e-07	0.00821465	2	-nan
ENSG00000162772	ENSG00000149925	0.145393	-0.0369237	1	-nan
ENSG00000162772	ENSG00000150457	0.0307407	0.0669523	1	-nan
ENSG00000162772	ENSG00000151491	0.0779454	0.102227	1	-nan
ENSG00000162772	ENSG00000152061	0.0710436	0.0307363	1	-nan
ENSG00000162772	ENSG00000152128	0.00139481	-0.0110125	1	-nan
ENSG00000162772	ENSG00000152219	0.0603122	0.0187549	1	-nan
ENSG00000162772	ENSG00000152332	0.0724611	0.0506397	1	-nan
ENSG00000162772	ENSG00000152583	0.0604273	0.0845715	1	-nan
ENSG00000162772	ENSG00000152782	0.0175128	0.00759532	1	-nan
ENSG00000162772	ENSG00000153071	0.0629491	0.0338042	1	-nan
ENSG00000162772	ENSG00000153086	6.121e-06	-0.00410207	1	-nan
ENSG00000162772	ENSG00000153113	0.220252	0.0822471	1	-nan
ENSG00000162772	ENSG00000153317	0.0549143	0.0152164	1	-nan
ENSG00000162772	ENSG00000153822	0.0117036	-0.00352694	1	-nan
ENSG00000162772	ENSG00000154642	0.00963966	0.0273748	1	-nan
ENSG00000162772	ENSG00000154734	0.0781754	0.145454	3	-nan
ENSG00000162772	ENSG00000155090	0.200731	0.252296	3	-nan
ENSG00000162772	ENSG00000156030	0.0741688	0.143633	1	-nan
ENSG00000162772	ENSG00000156052	0.0912904	0.0551318	1	-nan
ENSG00000162772	ENSG00000156510	0.0237301	0.0545956	1	-nan
ENSG00000162772	ENSG00000157500	0.118531	0.040057	2	-nan
ENSG00000162772	ENSG00000158050	0.102031	0.173439	3	-nan
ENSG00000162772	ENSG00000158296	3.45169e-05	0.0131514	1	-nan
ENSG00000162772	ENSG00000158417	0.21064	0.0642675	1	-nan
ENSG00000162772	ENSG00000158710	0.196611	0.146163	1	-nan
ENSG00000162772	ENSG00000159200	0.0863591	0.182	4	-nan
ENSG00000162772	ENSG00000159388	0.296449	0.30232	2	-nan
ENSG00000162772	ENSG00000159658	0.0817362	0.0585095	1	-nan
ENSG00000162772	ENSG00000160072	0.0212504	0.0154127	1	-nan
ENSG00000162772	ENSG00000160712	0.027495	0.0272102	1	-nan
ENSG00000162772	ENSG00000160789	0.191754	0.141094	1	-nan
ENSG00000162772	ENSG00000162391	2.58617e-06	0.00419949	1	-nan
ENSG00000162772	ENSG00000162599	0.103794	0.0523667	1	-nan
ENSG00000162772	ENSG00000162616	0.0910117	0.0731745	4	-nan
ENSG00000162772	ENSG00000163032	0.0664905	-0.0146298	1	-nan
ENSG00000162772	ENSG00000163110	0.15565	0.0421649	2	-nan
ENSG00000162772	ENSG00000163435	0.225138	0.217781	1	-nan
ENSG00000162772	ENSG00000163545	0.0546607	0.0758423	3	-nan
ENSG00000162772	ENSG00000163636	0.153338	7.5572e-05	1	-nan
ENSG00000162772	ENSG00000163659	0.120227	0.174585	2	-nan
ENSG00000162772	ENSG00000163660	0.32678	0.286991	2	-nan
ENSG00000162772	ENSG00000163682	0.143515	-0.0129369	1	-nan
ENSG00000162772	ENSG00000163714	0.176096	0.0485484	1	-nan
ENSG00000162772	ENSG00000163734	0.0620916	0.12833	1	-nan
ENSG00000162772	ENSG00000163874	0.113776	0.169324	2	-nan
ENSG00000162772	ENSG00000163993	0.0527814	0.0363588	1	-nan
ENSG00000162772	ENSG00000164104	0.132494	0.0272	1	-nan
ENSG00000162772	ENSG00000164120	0.0877133	-0.0060417	2	-nan
ENSG00000162772	ENSG00000164171	0.0543007	0.0281374	1	-nan
ENSG00000162772	ENSG00000164172	0.116096	0.00965234	1	-nan
ENSG00000162772	ENSG00000164211	0.00121294	0.0144329	1	-nan
ENSG00000162772	ENSG00000164266	0.0251351	0.0336798	1	-nan
ENSG00000162772	ENSG00000164379	0.0349437	0.0365722	1	-nan
ENSG00000162772	ENSG00000164825	0.111844	0.1576	1	-nan
ENSG00000162772	ENSG00000164900	4.6075e-09	-0.000300153	1	-nan
ENSG00000162772	ENSG00000164949	0.0620747	0.106612	2	-nan
ENSG00000162772	ENSG00000165030	0.111429	0.154908	1	-nan
ENSG00000162772	ENSG00000165312	0.0398358	0.0769127	1	-nan
ENSG00000162772	ENSG00000165949	0.105218	0.157003	1	-nan
ENSG00000162772	ENSG00000165997	0.155173	0.202915	3	-nan
ENSG00000162772	ENSG00000166164	0.11063	0.0523933	1	-nan
ENSG00000162772	ENSG00000166165	0.109822	0.0835645	1	-nan
ENSG00000162772	ENSG00000166450	0.00488482	-0.00497992	1	-nan
ENSG00000162772	ENSG00000166750	0.0480151	0.0624646	1	-nan
ENSG00000162772	ENSG00000166959	0.000148357	0.0149734	1	-nan
ENSG00000162772	ENSG00000167460	0.207226	0.0979577	1	-nan
ENSG00000162772	ENSG00000167653	0.0241464	-0.0366632	1	-nan
ENSG00000162772	ENSG00000167699	0.131357	0.0238283	1	-nan
ENSG00000162772	ENSG00000167863	0.227826	0.029811	1	-nan
ENSG00000162772	ENSG00000167996	0.177011	0.11564	2	-nan
ENSG00000162772	ENSG00000168564	0.13968	0.183119	6	-nan
ENSG00000162772	ENSG00000169242	0.190296	0.186008	1	-nan
ENSG00000162772	ENSG00000169248	9.05583e-06	0.00107228	1	-nan
ENSG00000162772	ENSG00000169908	0.161639	0.210874	2	-nan
ENSG00000162772	ENSG00000170144	0.221053	0.053397	1	-nan
ENSG00000162772	ENSG00000170312	0.0227074	-0.00245805	1	-nan
ENSG00000162772	ENSG00000170345	0.270907	0.329731	8	-nan
ENSG00000162772	ENSG00000170421	0.203969	0.215704	1	-nan
ENSG00000162772	ENSG00000170540	0.202464	0.0634281	1	-nan
ENSG00000162772	ENSG00000171223	0.188723	0.211227	1	-nan
ENSG00000162772	ENSG00000171234	0.0804816	0.13974	1	-nan
ENSG00000162772	ENSG00000171497	0.0782346	0.0242859	1	-nan
ENSG00000162772	ENSG00000171566	0.097322	0.0126862	2	-nan
ENSG00000162772	ENSG00000171617	0.0181226	0.0314096	1	-nan
ENSG00000162772	ENSG00000171766	0.0392141	0.00047763	2	-nan
ENSG00000162772	ENSG00000172159	1.37289e-05	-0.0141347	1	-nan
ENSG00000162772	ENSG00000172197	0.012245	0.0196783	1	-nan
ENSG00000162772	ENSG00000172216	0.186593	0.199936	3	-nan
ENSG00000162772	ENSG00000172262	0.0762199	0.0684398	1	-nan
ENSG00000162772	ENSG00000172818	0.0802726	0.129608	3	-nan
ENSG00000162772	ENSG00000173113	0.219758	-0.00865552	1	-nan
ENSG00000162772	ENSG00000173334	0.153915	0.225474	1	-nan
ENSG00000162772	ENSG00000173692	0.130289	0.0255488	1	-nan
ENSG00000061337	ENSG00000144040	1.9341e-05	0.00834929	1	-nan
ENSG00000135100	ENSG00000250305	1.05944e-05	0.00771754	1	-nan
ENSG00000135100	ENSG00000242612	3.35909e-05	0.0194115	1	-nan
ENSG00000135100	ENSG00000242110	3.26193e-05	0.0144152	1	-nan
ENSG00000135100	ENSG00000241935	4.33327e-07	0.00604572	1	-nan
ENSG00000135100	ENSG00000214655	7.63772e-06	0.00766732	1	-nan
ENSG00000135100	ENSG00000198805	6.94147e-05	0.0210531	2	-nan
ENSG00000135100	ENSG00000198736	4.15805e-05	0.0192756	1	-nan
ENSG00000135100	ENSG00000198455	1.86568e-05	0.00734324	1	-nan
ENSG00000135100	ENSG00000198431	3.74333e-05	0.016712	2	-nan
ENSG00000135100	ENSG00000198355	8.49366e-07	-0.00770292	1	-nan
ENSG00000135100	ENSG00000197903	2.00525e-07	0.0119292	2	-nan
ENSG00000135100	ENSG00000196549	0.0111873	0.0208228	1	-nan
ENSG00000135100	ENSG00000189077	1.52877e-05	0.0126743	2	-nan
ENSG00000135100	ENSG00000188229	2.55361e-05	0.00746785	1	-nan
ENSG00000135100	ENSG00000188050	0.000328916	0.000172306	1	-nan
ENSG00000135100	ENSG00000187634	9.5549e-06	0.0131705	1	-nan
ENSG00000135100	ENSG00000186174	5.70586e-05	-0.00696087	1	-nan
ENSG00000135100	ENSG00000185885	4.6075e-09	0.00206013	1	-nan
ENSG00000135100	ENSG00000185813	0.00656518	0.0115262	2	-nan
ENSG00000135100	ENSG00000184557	4.96453e-06	-0.005941	2	-nan
ENSG00000135100	ENSG00000183833	1.08477e-05	0.0045371	1	-nan
ENSG00000135100	ENSG00000182919	0.0106927	0.0226985	1	-nan
ENSG00000135100	ENSG00000182240	4.26051e-06	0.000709741	1	-nan
ENSG00000135100	ENSG00000181885	3.94948e-05	0.012392	1	-nan
ENSG00000135100	ENSG00000181218	4.15805e-05	0.00885829	1	-nan
ENSG00000135100	ENSG00000180767	5.89287e-05	0.0125102	1	-nan
